draft_round,draft_ovr,twitter_username,team,fantasypros_id,sleeper_id,stats_global_id,mfl_id,cbs_id,merge_name,stats_id,rotoworld_id,cfbref_id,nfl_id,height,weight,name,ktc_id,gsis_id,pfr_id,fantasy_data_id,college,sportradar_id,position,birthdate,age,swish_id,draft_pick,yahoo_id,rotowire_id,draft_year,espn_id,pff_id,db_season,fleaflicker_id
,,,FA,,,0.0,4868,,robert brannon,,,,,,,Robert Brannon,,,,,,,DT,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,4869,,john krick,,,,,,,John Krick,,,,,,,DT,,,,,,,0.0,,,2025,
,,,IND,,,397950.0,4872,,shawn king,294.0,,,,73.0,243.0,Shawn King,,,,,Pittsburgh,,DL,1988-12-06,32.4,,,,,0.0,,,2025,
,,,FA,,,0.0,4873,,jason malecki,,,,,,,Jason Malecki,,,,,,,PN,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4874,,dave dickenson,,,,,71.0,185.0,Dave Dickenson,,,,,,,QB,1973-01-11,48.3,,,,2181.0,0.0,,,2025,
,,,FA,,,0.0,4876,,mike horacek,,,,,,,Mike Horacek,,,,,,,WR,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,4878,,carl bradley,,,,,,,Carl Bradley,,,,,,,DT,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4879,,chandler smith,,,,,,,Chandler Smith,,,,,,,CB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4880,,winston october,,,,,,,Winston October,,,,,,,WR,,,,,,2329.0,0.0,,,2025,
,,,FA,,,0.0,4881,,matt simonton,,,,,,,Matt Simonton,,,,,,,PK,,,,,,2188.0,0.0,,,2025,
,,,FA,,,0.0,4882,,tony umholtz,,,,,,,Tony Umholtz,,,,,,,PN,,,,,,1658.0,0.0,,,2025,
,,,IND,,,0.0,4884,,michael smith,,,,,69.0,209.0,Michael Smith,,,,,Utah State,,LB,1988-08-09,32.7,,,,,0.0,,,2025,
,,,FA,,,0.0,4885,,hurley tarver,,,,,,,Hurley Tarver,,,,,,,CB,,,,,,1793.0,0.0,,,2025,
,,,FA,,,0.0,4886,,andre rone,,,,,,,Andre Rone,,,,,,,WR,,,,,,2830.0,0.0,,,2025,
,,,SEA,,,0.0,4887,,donnie caldwell,,,,,,,Donnie Caldwell,,,,,,,CB,,,,,,1885.0,0.0,,,2025,
,,,FA,,,0.0,4888,,cory nelson,,,,,,,Cory Nelson,,,,,,,WR,,,,,,,0.0,,,2025,
,,,FA,,,0.0,4889,,kevin stemke,6149.0,1260.0,,,74.0,194.0,Kevin Stemke,,,,,Wisconsin,,PN,1978-11-23,42.5,,,,,0.0,,,2025,
,,,FA,,,0.0,5098,493740.0,shaud williams,7034.0,2955.0,,,67.0,193.0,Shaud Williams,,,,,Alabama,,RB,1980-10-02,40.6,,,,3822.0,0.0,,,2025,
,,,FA,,,0.0,5162,,rj bowers,,,,,,,R.J. Bowers,,,,,,,RB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5163,,elvis joseph,,,,,73.0,217.0,Elvis Joseph,,,,,Southern,,RB,1978-08-30,42.7,,,,2387.0,0.0,,,2025,
,,,FA,,,0.0,5165,,jake arians,,,,,71.0,203.0,Jake Arians,,,,,,,PK,1978-01-26,43.3,,,,2303.0,0.0,,,2025,
,,,FA,,,0.0,5166,,benjamin gay,,,,,73.0,227.0,Benjamin Gay,,,,,,,RB,,,,,,2369.0,0.0,,,2025,
,,,FA,,,0.0,5167,,jason brookins,,,,,74.0,225.0,Jason Brookins,,,,,,,RB,1976-01-05,45.3,,,,2352.0,0.0,,,2025,
,,,FA,,,0.0,5169,,jon hilbert,,,,,74.0,228.0,Jon Hilbert,,,,,,,PK,1975-07-15,45.8,,,,2309.0,0.0,,,2025,
,,,PIT,,,0.0,5170,,mike logan,,,,,,,Mike Logan,,,,,,,DB,,,,,,,0.0,,,2025,
,,,FA,,,25912.0,5172,236986.0,dominic rhodes,5793.0,1494.0,,,69.0,203.0,Dominic Rhodes,,00-0019863,,,Midwestern State,,RB,1979-01-17,42.3,,,,2388.0,0.0,,979.0,2025,
,,,FA,,,0.0,5173,,mike lewis,5725.0,1056.0,,,68.0,173.0,Mike Lewis,,,,,None,,WR,1971-11-14,49.5,,,,2710.0,0.0,,,2025,
,,DrewBennett83,FA,,,0.0,5175,245091.0,drew bennett,5798.0,238.0,,,77.0,196.0,Drew Bennett,,,,,UCLA,,WR,1978-08-26,42.7,,,,2430.0,0.0,,,2025,
,,,FA,,,0.0,5176,237114.0,nick goings,5767.0,2388.0,,,72.0,225.0,Nick Goings,,,,,Pittsburgh,,RB,1978-01-26,43.3,,,,2394.0,0.0,,,2025,
,,,FA,,,0.0,5177,,kevin swayne,,,,,73.0,191.0,Kevin Swayne,,,,,,,WR,1975-01-17,46.3,,,,2346.0,0.0,,,2025,
,,,FA,,,0.0,5178,,marcus knight,,,,,73.0,180.0,Marcus Knight,,,,,Michigan,,WR,1978-06-19,42.9,,,,2358.0,0.0,,,2025,
,,,FA,,,0.0,5179,,tommy parks,,,,,74.0,235.0,Tommy Parks,,,,,Mississippi State,,PN,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,5190,,anthony lucas,,,,,,178.0,Anthony Lucas,,,,,Richmond,,WR,,,,,,,0.0,,,2025,
,,,MIA,,,0.0,5196,,ray lucas,,,,,76.0,236.0,Ray Lucas,,,,,,,QB,,,,,,,0.0,,,2025,
,,,NEP,,,0.0,5304,,jeff marriott,,,,,71.0,200.0,Jeff Marriott,,,,,Northern Arizona,,DL,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,5352,,russell maryland,,,,,76.0,236.0,Russell Maryland,,,,,,,DL,,,,,,,0.0,,,2025,
,,,ATL,,,0.0,5370,,terance mathis,,,,,72.0,235.0,Terance Mathis,,,,,Auburn,,WR,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5395,,james atkins,,,,,78.0,306.0,James Atkins,,,,,SW Louisiana,,DT,1970-01-28,51.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5399,3108.0,eric beverly,4249.0,2114.0,,,75.0,300.0,Eric Beverly,,,,,Miami (Ohio),,TE,1974-03-28,47.1,,,,4140.0,0.0,,,2025,
,,,CHI,,,0.0,5400,,brad maynard,,,,,75.0,213.0,Brad Maynard,,,,,Florida A&M,,PN,1972-12-12,48.4,,,,,0.0,,,2025,
,,,BAL,,,820703.0,5406,,chris mcalister,3018.0,2233.0,,,80.0,345.0,Chris Mcalister,,,,,South Carolina St,,DB,1970-12-12,50.4,,,,1513.0,0.0,,,2025,
,,,NOS,,,0.0,5409,,fred mcafee,,,,,,300.0,Fred Mcafee,,,,,South Carolina,,RB,1972-07-14,48.8,,,,,0.0,,,2025,
,,,DEN,,,0.0,5412,,ed mccaffrey,,,,,79.0,294.0,Ed Mccaffrey,,,,,,,WR,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,5414,,rob davis,3816.0,1756.0,,,75.0,284.0,Rob Davis,,,,,Shippensburg,,DT,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5415,,wendell davis,,,,,,246.0,Wendell Davis,,,,,Temple,,TE,1975-10-24,45.5,,,,,0.0,,,2025,
,,,JAC,,,0.0,5418,,keenan mccardell,,,,,76.0,293.0,Keenan Mccardell,,,,,Vanderbilt,,WR,1974-06-03,46.9,,,,1898.0,0.0,,,2025,
,,,TEN,,,0.0,5420,,justin mccareins,,,,,76.0,315.0,Justin Mccareins,,,,,Texas A&M,,WR,1973-11-15,47.5,,,,,0.0,,,2025,
,,,GBP,,,0.0,5424,,eugene mccaslin,,,,,78.0,305.0,Eugene Mccaslin,,,,,Indiana,,LB,1972-05-15,49.0,,,,,0.0,,,2025,
,,,FA,,,25043.0,5429,146325.0,jeff garcia,4924.0,2570.0,,,73.0,205.0,Jeff Garcia,,,,,San Jose State,,QB,1970-02-24,51.2,,,,1207.0,0.0,,,2025,249.0
,,,SDC,,,0.0,5442,,fred mccrary,,,,,71.0,186.0,Fred Mccrary,,,,,,,RB,1973-04-18,48.1,,,,,0.0,,,2025,
,,,SEA,,,0.0,5445,,kerry joseph,,,,,,205.0,Kerry Joseph,,,,,McNeese State,,S,1973-10-04,47.6,,,,,0.0,,,2025,
,,,BAL,,,0.0,5448,,michael mccrary,,,,,75.0,295.0,Michael Mccrary,,,,,Maryland,,DL,,,,,,,0.0,,,2025,
,,,CLE,,,0.0,5460,,daylon mccutcheon,,,,,75.0,318.0,Daylon Mccutcheon,,,,,Florida A&M,,DB,,,,,,,0.0,,,2025,
,,,MIN,,,0.0,5466,,ed mcdaniel,,,,,78.0,300.0,Ed Mcdaniel,,,,,Eastern Washington,,LB,,,,,,,0.0,,,2025,
,,,BUF,,,0.0,5469,,jeremy mcdaniel,,,,,76.0,305.0,Jeremy Mcdaniel,,,,,,,WR,1973-06-08,47.9,,,,2135.0,0.0,,,2025,
,,,FA,,,0.0,5472,,darnell mcdonald,4608.0,990.0,,,76.0,310.0,Darnell Mcdonald,,,,,Eastern Michigan,,WR,1973-12-20,47.4,,,,,0.0,,,2025,
,,,FA,,,0.0,5473,,kywin supernaw,,,,,73.0,206.0,Kywin Supernaw,,,,,Indiana,,S,1975-06-02,45.9,,,,,0.0,,,2025,
,,,OAK,,,0.0,5478,,ramos mcdonald,,3015.0,,,77.0,306.0,Ramos Mcdonald,,,,,Utah State,,DB,1971-02-27,50.2,,,,,0.0,,,2025,
,,kurt13warner,FA,,7.0,0.0,5482,12797.0,kurt warner,4541.0,1256.0,,,74.0,214.0,Kurt Warner,,,,297.0,Northern Iowa,,QB,1971-06-22,49.9,,,,1107.0,0.0,,,2025,2158.0
,,,NYG,,,0.0,5487,,george williams,,,,,75.0,295.0,George Williams,,,,,North Carolina State,,DT,1975-12-08,45.4,,,,,0.0,,,2025,
,,,FA,,,0.0,5490,,tim mcdonald,,,,,74.0,321.0,Tim Mcdonald,,,,,Florida A&M,,DB,1971-02-19,50.2,,,,,0.0,,,2025,
,,,IND,,,0.0,5493,,kevin mcdougal,,,,,,,Kevin Mcdougal,,,,,,,RB,,,,,,,0.0,,,2025,
,,,MIA,,,0.0,5496,,oj mcduffie,,,,,68.0,168.0,O.j. Mcduffie,,,,,,,WR,1976-03-12,45.2,,,,,0.0,,,2025,
,,,TBB,,,0.0,5502,,anthony mcfarland,,,,,71.0,223.0,Anthony Mcfarland,,,,,,,DL,1975-11-06,45.5,,,,,0.0,,,2025,
,,,FA,,,0.0,5503,,pete gonzalez,,,,,73.0,216.0,Pete Gonzalez,,,,,Pittsburgh,,QB,1974-07-04,46.8,,,,,0.0,,,2025,
,,,DAL,,,0.0,5508,,wane mcgarity,,,,,75.0,330.0,Wane Mcgarity,,,,,North Carolina A&T,,WR,1973-07-15,47.8,,,,,0.0,,,2025,
,,,FA,,,248028.0,5510,1675598.0,reggie jones,9553.0,,,,73.0,195.0,Reggie Jones,,,,,LSU,,WR,1971-05-05,50.0,,,,1492.0,0.0,13061.0,,2025,
,,,FA,,,0.0,5514,,dameyune craig,,,,,73.0,200.0,Dameyune Craig,,,,,Auburn,,QB,1974-04-19,47.1,,,,,0.0,,,2025,
,,,FA,,,0.0,5515,,rufus french,,,,,,,Rufus French,,,,,,,TE,,,,,,2501.0,0.0,,,2025,
,,,FA,,,0.0,5516,146329.0,chris hanson,4941.0,1441.0,,,74.0,202.0,Chris Hanson,,,,,Marshall,,PN,1976-10-25,44.5,,,,7977.0,0.0,,,2025,
,,,FA,,,0.0,5517,,mac cody,,,,,,182.0,Mac Cody,,,,,Memphis,,WR,1972-08-07,48.8,,,,,0.0,,,2025,
,,,NEP,,,0.0,5520,,willie mcginest,,,,,,,Willie Mcginest,,,,,,,DL,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5524,,scott dreisbach,,,,,,,Scott Dreisbach,,,,,,,QB,,,,,,1218.0,0.0,,,2025,
,,,FA,,,0.0,5525,,tod mcbride,,,,,73.0,208.0,Tod McBride,,,,,UCLA,,CB,1976-01-26,45.3,,,,2999.0,0.0,,,2025,
,,,DEN,,,0.0,5526,,chester mcglockton,,,,,,,Chester Mcglockton,,,,,,,DL,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5528,,justin watson,,,,,,225.0,Justin Watson,,,,,San Diego State,,RB,1975-01-07,46.3,,,,1290.0,0.0,,,2025,
,,,FA,,,0.0,5529,,brian gowins,,,,,,,Brian Gowins,,,,,,,PK,,,,,,1238.0,0.0,,,2025,
,,,FA,,,0.0,5530,,daniel pope,,,,,70.0,203.0,Daniel Pope,,,,,,,PN,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5531,,kd williams,,,,,,,K.D. Williams,,,,,,,LB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5532,,basil mitchell,,,,,70.0,200.0,Basil Mitchell,,,,,TCU,,RB,,,,,,1246.0,0.0,,,2025,
,,,FA,,,0.0,5533,,jim nelson,4645.0,,,,73.0,230.0,Jim Nelson,,,,,Penn State,,LB,1975-04-16,46.1,,,,3015.0,0.0,,,2025,
,,,FA,,,0.0,5534,146366.0,terrence wilkins,4954.0,1268.0,,,70.0,180.0,Terrence Wilkins,,,,,Virginia,,WR,1975-07-29,45.8,,,,1264.0,0.0,,,2025,
,,,FA,,,0.0,5535,,willie whitehead,4915.0,1031.0,,,75.0,300.0,Willie Whitehead,,,,,Auburn,,DE,1973-01-26,48.3,,,,3020.0,0.0,,,2025,
,,,FA,,,0.0,5536,,rodney heath,,,,,70.0,170.0,Rodney Heath,,,,,,,CB,,,,,,2412.0,0.0,,,2025,
,,,FA,,,0.0,5537,4024.0,brandon noble,4907.0,,,,,305.0,Brandon Noble,,,,,Penn State,,DT,1974-04-10,47.1,,,,1555.0,0.0,,,2025,
,,,FA,,,0.0,5538,,chad stanley,4925.0,1706.0,,,75.0,205.0,Chad Stanley,,,,,Stephen F. Austin,,PN,1976-01-29,45.3,,,,3311.0,0.0,,,2025,
,,,FA,,,0.0,5540,,bashir levingston,,,,,69.0,180.0,Bashir Levingston,,,,,,,CB,,,,,,1401.0,0.0,,,2025,
,,,FA,,,0.0,5541,,stacey mack,,,,,72.0,228.0,Stacey Mack,,,,,Temple,,RB,1974-06-26,46.9,,,,1278.0,0.0,,,2025,
,,,CAR,,,0.0,5542,,arnold miller,,,,,75.0,239.0,Arnold Miller,,,,,,,DE,1975-01-13,46.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5543,,ronnie powell,,,,,70.0,174.0,Ronnie Powell,,,,,,,WR,,,,,,,0.0,,,2025,
,,,IND,,,0.0,5544,,clifton crosby,,,,,70.0,172.0,Clifton Crosby,,,,,,,CB,1974-09-17,46.6,,,,,0.0,,,2025,
,,,FA,,,0.0,5545,,robert farmer,,,,,,,Robert Farmer,,,,,,,RB,,,,,,,0.0,,,2025,
,,,FA,,,734314.0,5546,,reggie davis,,,,,72.0,170.0,Reggie Davis,,,,,Washington,,TE,1976-09-03,44.7,,,,,0.0,,,2025,
,,,FA,,,0.0,5548,,mustafah muhammad,,,,,70.0,180.0,Mustafah Muhammad,,,,,Fresno State,,CB,1973-10-19,47.6,,,,,0.0,,,2025,
,,,GBP,,,0.0,5550,,mike mckenzie,,,,,,,Mike Mckenzie,,,,,,,DB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5551,,mike maslowski,4938.0,,,,,243.0,Mike Maslowski,,,,,Wisconsin-La Crosse,,LB,1974-07-11,46.8,,,,2489.0,0.0,,,2025,
,,,FA,,,0.0,5552,135637.0,mark campbell,4930.0,2308.0,,,78.0,260.0,Mark Campbell,,,,,Michigan,,TE,1975-12-06,45.4,,,,1258.0,0.0,,,2025,
,,,FA,,,0.0,5553,149322.0,lamont hall,4970.0,2147.0,,,,260.0,Lamont Hall,,,,,Clemson,,TE,1974-11-16,46.5,,,,1256.0,0.0,,,2025,
,,,CAR,,,0.0,5556,,alvin mckinley,,,,,,,Alvin Mckinley,,,,,,,DL,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5557,,gaylon hyder,,,,,77.0,290.0,Gaylon Hyder,,,,,,,DT,1974-10-18,46.6,,,,,0.0,,,2025,
,,,FA,,,0.0,5558,,matt snider,,,,,74.0,243.0,Matt Snider,,,,,Richmond,,RB,1976-01-26,45.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5559,,andre cooper,,,,,74.0,210.0,Andre Cooper,,,,,Florida State,,WR,1975-06-21,45.9,,,,1271.0,0.0,,,2025,
,,,FA,,,0.0,5560,,yo murphy,,,,,70.0,178.0,Yo Murphy,,,,,Idaho,,WR,1971-05-11,50.0,,,,,0.0,,,2025,
,,,FA,,,0.0,5561,,duane hawthorne,,,,,70.0,165.0,Duane Hawthorne,,,,,Northern Illinois,,CB,1976-08-26,44.7,,,,,0.0,,,2025,
,,,PIT,,,0.0,5562,146537.0,mike schneck,4950.0,682.0,,,73.0,234.0,Mike Schneck,,,,,Wisconsin,,C,1977-08-04,43.8,,,,4791.0,0.0,,,2025,
,,,FA,,,0.0,5563,,michael basnight,,,,,,230.0,Michael Basnight,,,,,North Carolina A&T,,RB,1977-09-03,43.7,,,,1361.0,0.0,,,2025,
,,,FA,,,0.0,5564,,james hodgins,4957.0,2039.0,,,,264.0,James Hodgins,,,,,San Jose State,,RB,1977-04-30,44.0,,,,,0.0,,,2025,
,,,FA,,,0.0,5565,,troy pelshak,,,,,74.0,242.0,Troy Pelshak,,,,,North Carolina A&T,,LB,1977-03-06,44.2,,,,,0.0,,,2025,
,,,FA,,,0.0,5566,146536.0,orlando ruff,4921.0,1037.0,,,,253.0,Orlando Ruff,,,,,Furman,,LB,1976-09-28,44.6,,,,2973.0,0.0,,,2025,
,,,SEA,,,0.0,5567,,chris rogers,,,,,70.0,190.0,Chris Rogers,,,,,Howard,,CB,1977-01-03,44.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5568,,paul shields,,,,,,238.0,Paul Shields,,,,,Arizona,,RB,1976-01-31,45.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5569,,wasswa serwanga,,,,,,194.0,Wasswa Serwanga,,,,,UCLA,,CB,1976-07-23,44.8,,,,,0.0,,,2025,
,,,IND,,,0.0,5570,,donnel thompson,,,,,,234.0,Donnel Thompson,,,,,Wisconsin,,LB,1978-02-17,43.2,,,,3002.0,0.0,,,2025,
,,,FA,,,0.0,5573,,danny kight,,,,,,200.0,Danny Kight,,,,,,,PK,1971-08-18,49.7,,,,915.0,0.0,,,2025,
,,,FA,,,0.0,5574,,jason suttle,,,,,70.0,182.0,Jason Suttle,,,,,Wisconsin,,CB,1974-12-02,46.4,,,,,0.0,,,2025,
,,,FA,,,0.0,5575,,justin lucas,,,,,70.0,187.0,Justin Lucas,,,,,,,S,1976-07-15,44.8,,,,3650.0,0.0,,,2025,
,,,FA,,,0.0,5576,,sherdrick bonner,,,,,76.0,238.0,Sherdrick Bonner,,,,,Cal State Northridge,,QB,,,,,,,0.0,,,2025,
,,,MIN,,,0.0,5579,,cory withrow,4984.0,1229.0,,,74.0,287.0,Cory Withrow,,,,,Washington State,,CB,1975-04-05,46.1,,,,4201.0,0.0,,,2025,
,,,FA,,,0.0,5580,,ryan neufeld,4985.0,2289.0,,,76.0,250.0,Ryan Neufeld,,,,,UCLA,,RB,1975-11-22,45.5,,,,2380.0,0.0,,,2025,
,,,FA,,,0.0,5581,,matt cushing,4988.0,,,,76.0,251.0,Matt Cushing,,,,,Illinois,,TE,1975-07-02,45.9,,,,1475.0,0.0,,,2025,
,,,FA,,,0.0,5583,,keion carpenter,4937.0,2109.0,,,,205.0,Keion Carpenter,,,,,Virginia Tech,,S,1977-10-31,43.5,,,,2789.0,0.0,,,2025,
,,,FA,,,0.0,5584,,cory sauter,,,,,76.0,215.0,Cory Sauter,,,,,Minnesota,,QB,1974-11-21,46.5,,,,1250.0,0.0,,,2025,
,,,STL,,,0.0,5586,,dexter mccleon,,,,,77.0,323.0,Dexter McCleon,,,,,Miami (Fla.),,DB,1974-12-25,46.4,,,,,0.0,,,2025,
,,,OAK,,,0.0,5587,,marcus ray,,,,,71.0,215.0,Marcus Ray,,,,,Michigan,,S,1976-08-14,44.7,,,,,0.0,,,2025,
,,,DET,,,0.0,5589,,mike mcmahon,,,,,74.0,298.0,Mike Mcmahon,,,,,Miami (Fla.),,QB,,,,,,2675.0,0.0,,,2025,
,,,FA,,,0.0,5590,,dan dercher,,,,,77.0,293.0,Dan Dercher,,,,,Kansas,,TE,1976-06-02,44.9,,,,,0.0,,,2025,
,,,JAC,,,0.0,5592,,todd mcmanus,,,,,75.0,285.0,Todd Mcmanus,,,,,Illinois,,LB,1971-01-18,50.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5593,135469.0,mark word,4940.0,,,,77.0,295.0,Mark Word,,,,,Jacksonville St,,DE,1975-11-23,45.5,,,,2939.0,0.0,,,2025,
,,,FA,,,0.0,5595,,sam sword,,,,,73.0,245.0,Sam Sword,,,,,Michigan,,LB,1974-12-09,46.4,,,,,0.0,,,2025,
,,,CAR,,,0.0,5601,,lamont green,,,,,75.0,230.0,Lamont Green,,,,,Florida State,,LB,1976-01-10,45.3,,,,,0.0,,,2025,
,,,FA,,,0.0,5603,,charles kirby,,,,,,,Charles Kirby,,,,,,,RB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5604,,phil clarke,,,,,,,Phil Clarke,,,,,,,LB,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5605,,lennox gordon,,,,,71.0,201.0,Lennox Gordon,,,,,New Mexico,,RB,1978-04-09,43.1,,,,,0.0,,,2025,
,,,FA,,,0.0,5606,,lenzie jackson,,,,,72.0,188.0,Lenzie Jackson,,,,,Arizona State,,WR,1977-06-17,43.9,,,,1503.0,0.0,,,2025,
,,,NEP,,,0.0,5607,,olrick johnson,,,,,72.0,244.0,Olrick Johnson,,,,,Florida A&M,,LB,1977-08-20,43.7,,,,,0.0,,,2025,
,,,PHI,,,828109.0,5610,,donovan mcnabb,,,,,,,Donovan Mcnabb,,,,,Texas,,QB,1975-07-12,45.8,,,,,0.0,,,2025,
,,,FA,,,0.0,5616,,brian edwards,,,,,73.0,221.0,Brian Edwards,,,,,East Tennessee St,,RB,1976-06-06,44.9,,,,,0.0,,,2025,
,,,FA,,,0.0,5618,,robert newkirk,,,,,75.0,290.0,Robert Newkirk,,,,,Michigan State,,DT,1977-03-06,44.2,,,,,0.0,,,2025,
,,,DEN,,,284999.0,5625,1746652.0,reggie stephens,24204.0,,,,75.0,321.0,Reggie Stephens,,,,,Rutgers,6fa01a53-defd-46d9-8fd0-254da8531910,CB,1975-02-21,46.2,,,,3787.0,0.0,13464.0,,2025,
,,,FA,,,0.0,5626,,jaret holmes,,,,,72.0,203.0,Jaret Holmes,,,,,Auburn,,PK,1976-03-03,45.2,,,,1396.0,0.0,,,2025,
,,,FA,,,0.0,5627,,damon dunn,,,,,69.0,180.0,Damon Dunn,,,,,Stanford,,WR,1976-03-15,45.1,,,,2157.0,0.0,,,2025,
,,,CHI,,,0.0,5628,,cade mcnown,,,,,75.0,295.0,Cade Mcnown,,,,,Syracuse,,QB,1971-03-14,50.2,,,,,0.0,,,2025,
,,,FA,,,0.0,5631,,corey harris,,,,,,191.0,Corey Harris,,,,,,,CB,1976-11-28,44.4,,,,,0.0,,,2025,
,,,FA,,,25137.0,5633,146319.0,marques douglas,5018.0,2208.0,,,74.0,292.0,Marques Douglas,,,,,Howard,,DE,1977-03-05,44.2,,,,3603.0,0.0,,,2025,
,,,CHI,,,0.0,5634,,r w mcquarters,,,,,,,R. w. Mcquarters,,,,,,,DB,1973-11-09,47.5,,,,,0.0,,,2025,
,,,FA,,,0.0,5635,,don morgan,,,,,,200.0,Don Morgan,,,,,Nevada,,S,1975-09-18,45.6,,,,,0.0,,,2025,
,,,JAC,,,0.0,5636,,joe tuipala,5017.0,,,,72.0,237.0,Joe Tuipala,,,,,San Diego State,,LB,1976-09-13,44.6,,,,2003.0,0.0,,,2025,
,,,FA,,,0.0,5637,,dialleo burks,,,,,74.0,181.0,Dialleo Burks,,,,,Eastern Kentucky,,WR,1974-07-07,46.8,,,,2170.0,0.0,,,2025,
,,,FA,,,0.0,5640,,jeremy mcdaniel,,,,,72.0,197.0,Jeremy McDaniel,,,,,Arizona,,WR,1976-05-02,45.0,,,,1235.0,0.0,,,2025,
,,,FA,,,0.0,5641,133579.0,derrius thompson,4995.0,,,,,220.0,Derrius Thompson,,,,,Baylor,,WR,1977-07-05,43.8,,,,1495.0,0.0,,,2025,
,,,GBP,,,0.0,5646,,rondell mealey,39650.0,,,,,,Rondell Mealey,,,,,,25fd8a96-446e-4a72-be98-91052a05a856,RB,,,,,,,0.0,,,2025,
,,,ARI,,,0.0,5904,,rob moore,,,,,,,Rob Moore,,,,,,,WR,,,,,,,0.0,,,2025,
,,,GBP,,,0.0,5910,,ron moore,,,,,,,Ron Moore,,,,,,,DL,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5920,,tim seder,,,,,69.0,180.0,Tim Seder,,,,,,,PK,1974-09-17,46.6,,,,1459.0,0.0,,,2025,
,,,FA,,,0.0,5922,,brody heffner-liddiard,,,,,,,Brody Heffner-Liddiard,,,,,,,TE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5923,,ronney jenkins,,,,,71.0,188.0,Ronney Jenkins,,,,,,,RB,1977-05-25,44.0,,,,1454.0,0.0,,,2025,
,,,FA,,,0.0,5924,,john baker,,,,,75.0,223.0,John Baker,,,,,,,PN,1977-04-22,44.0,,,,,0.0,,,2025,
,,,FA,,,0.0,5925,,joe perez,,,,,72.0,202.0,Joe Perez,,,,,Murray State,,WR,1977-05-21,44.0,,,,,0.0,,,2025,
,,,FA,,,0.0,5927,,herbert goodman,,,,,71.0,203.0,Herbert Goodman,,,,,,,RB,1977-08-31,43.7,,,,1491.0,0.0,,,2025,
,,,GBP,,,750854.0,5928,,maurice smith,,,,,72.0,197.0,Maurice Smith,,,,,North Carolina A&T,,RB,1976-09-07,44.7,,,,1471.0,0.0,,,2025,
,,,FA,,,0.0,5929,,kris heppner,,,,,69.0,180.0,Kris Heppner,,,,,,,PK,1977-01-18,44.3,,,,1477.0,0.0,,,2025,
,,,FA,,,0.0,5930,146360.0,aaron stecker,5300.0,1007.0,,,70.0,213.0,Aaron Stecker,,,,,Western Illinois,,RB,1975-11-13,45.5,,,,1451.0,0.0,,,2025,
,,,FA,,,0.0,5931,,emil ekiyor,,,,,,,Emil Ekiyor,,,,,,,DE,,,,,,,0.0,,,2025,
,,,FA,,,0.0,5934,192382.0,damian gregory,5769.0,251.0,,,74.0,305.0,Damian Gregory,,,,,Illinois State,,DT,1977-01-21,44.3,,,,4268.0,0.0,,,2025,
,,,FA,,,0.0,5936,,john jones,,,,,76.0,255.0,John Jones,,,,,,,TE,1975-04-04,46.1,,,,1507.0,0.0,,,2025,
,,,FA,,,0.0,5939,,kwame cavil,,,,,74.0,203.0,Kwame Cavil,,,,,Texas,,WR,1979-05-03,42.0,,,,1357.0,0.0,,,2025,
,,,FA,,,0.0,5940,,fred jones,,,,,74.0,246.0,Fred Jones,,,,,Colorado,,LB,1977-10-18,43.6,,,,3336.0,0.0,,,2025,
,,,FA,,,0.0,5941,,kenyatta wright,5292.0,,,,,240.0,Kenyatta Wright,,,,,Oklahoma State,,LB,1978-02-19,43.2,,,,3009.0,0.0,,,2025,
,,,FA,,,0.0,5942,,armegis spearman,,,,,73.0,254.0,Armegis Spearman,,,,,Mississippi,,LB,1978-04-05,43.1,,,,2995.0,0.0,,,2025,
,,,FA,,,0.0,5945,,kevin thompson,,,,,77.0,236.0,Kevin Thompson,,,,,Penn State,,QB,1977-07-27,43.8,,,,1587.0,0.0,,,2025,
